-1, -1, -3, -6, -19, 1, 11, -1, 1, 1, 9, 36, 361, 1, 121, 1, 
0, 2, 2, 3, 14, 11, 6, -1, 0, 4, 4, 9, 196, 121, 36, 1, 
-1, -3, -3, -9, -30, 13, -8, -3, 1, 9, 9, 81, 900, 169, 64, 9, 
-2, 0, -2, 0, -2, -2, -4, 1, 4, 0, 4, 0, 4, 4, 16, 1, 
0, -1, -1, 7, 24, -6, 1, 1, 0, 1, 1, 49, 576, 36, 1, 1, 
0, -1, -3, -12, -22, -6, 4, -1, 0, 1, 9, 144, 484, 36, 16, 1, 
-2, -1, 0, 8, 10, 3, 3, -3, 4, 1, 0, 64, 100, 9, 9, 9, 
-1, -3, -3, -3, -12, 0, 0, -2, 1, 9, 9, 9, 144, 0, 0, 4, 
-3, -2, 0, 0, 3, -9, -10, -5, 9, 4, 0, 0, 9, 81, 100, 25, 
-2, 1, 0, -3, -2, 2, -5, -1, 4, 1, 0, 9, 4, 4, 25, 1, 
0, 1, 1, -2, -12, -3, 4, 1, 0, 1, 1, 4, 144, 9, 16, 1, 
0, -3, 0, 2, 4, -4, 0, -1, 0, 9, 0, 4, 16, 16, 0, 1, 
-2, 0, -3, -7, -34, 34, 1, 1, 4, 0, 9, 49, 1156, 1156, 1, 1, 
-1, -3, 1, 15, 34, -19, -3, -2, 1, 9, 1, 225, 1156, 361, 9, 4, 
0, 0, -2, -5, -12, -6, -9, -2, 0, 0, 4, 25, 144, 36, 81, 4, 
-1, -2, -4, -5, -14, -6, -2, 0, 1, 4, 16, 25, 196, 36, 4, 0, 
-2, -1, -2, 0, 5, -8, 9, -1, 4, 1, 4, 0, 25, 64, 81, 1, 
-1, 0, 0, -8, -13, 16, -1, -1, 1, 0, 0, 64, 169, 256, 1, 1, 
-3, -1, -2, 3, 4, -4, -2, -1, 9, 1, 4, 9, 16, 16, 4, 1, 
-1, -3, -1, -1, 2, 5, 3, -2, 1, 9, 1, 1, 4, 25, 9, 4, 
0, 0, -1, 2, 5, -22, -8, 0, 0, 0, 1, 4, 25, 484, 64, 0, 
-3, -1, -1, -3, -11, -13, -7, -2, 9, 1, 1, 9, 121, 169, 49, 4, 
-2, -2, -1, -5, -11, -9, 3, 1, 4, 4, 1, 25, 121, 81, 9, 1, 
0, 0, -1, -3, 12, 19, 3, 0, 0, 0, 1, 9, 144, 361, 9, 0, 
-3, -2, -1, 9, 21, -11, -5, -4, 9, 4, 1, 81, 441, 121, 25, 16, 
0, -1, 1, -3, -5, 1, 2, 1, 0, 1, 1, 9, 25, 1, 4, 1, 
-2, -1, -3, -7, 1, 6, -1, -3, 4, 1, 9, 49, 1, 36, 1, 9, 
