0, 2, -2, 13, 9, 2, -2, -1, 0, 0, 0, 21, 10, 0, 0, 0, 
-3, 0, -11, -3, 2, -1, -2, -3, 1, 0, 15, 1, 0, 0, 0, 1, 
-1, -3, -6, 1, 8, 3, 0, -1, 0, 1, 4, 0, 8, 1, 0, 0, 
0, -4, -7, 2, -2, 1, 0, 2, 0, 2, 6, 0, 0, 0, 0, 0, 
-2, 1, 12, -4, -4, -2, -3, -3, 0, 0, 18, 2, 2, 0, 1, 1, 
-2, -2, -9, -1, 2, 0, -1, -1, 0, 0, 10, 0, 0, 0, 0, 0, 
2, 0, 0, -3, -4, -2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 
-3, 0, 7, -8, -17, -6, -1, -3, 1, 0, 6, 8, 36, 4, 0, 1, 
0, 2, -2, 9, 10, 0, -1, 2, 0, 0, 0, 10, 12, 0, 0, 0, 
-5, -2, -5, 3, -6, -1, -3, 1, 3, 0, 3, 1, 4, 0, 1, 0, 
-1, -2, 4, -11, -4, -3, -1, -1, 0, 0, 2, 15, 2, 1, 0, 0, 
2, 0, 4, 0, 9, 1, 0, -1, 0, 0, 2, 0, 10, 0, 0, 0, 
-3, -3, -13, 2, -21, -4, -1, -1, 1, 1, 21, 0, 55, 2, 0, 0, 
-1, -3, -3, -27, 2, -1, 1, 2, 0, 1, 1, 91, 0, 0, 0, 0, 
0, 2, 9, 13, -10, -2, 0, -3, 0, 0, 10, 21, 12, 0, 0, 1, 
-2, -4, -11, 9, 9, 0, -3, -3, 0, 2, 15, 10, 10, 0, 1, 1, 
-2, -1, 2, 4, 7, -1, -1, -1, 0, 0, 0, 2, 6, 0, 0, 0, 
-1, -3, -14, 14, 5, 0, 0, -2, 0, 1, 24, 24, 3, 0, 0, 0, 
-2, 3, 25, -22, -11, -4, -1, -1, 0, 1, 78, 60, 15, 2, 0, 0, 
0, -1, -4, -4, -4, -1, -1, -2, 0, 0, 2, 2, 2, 0, 0, 0, 
-2, -2, -8, 20, 7, -1, -1, -1, 0, 0, 8, 50, 6, 0, 0, 0, 
-3, -2, -2, -4, -3, 0, -1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 
0, -2, 1, -29, -8, -3, -2, -1, 0, 0, 0, 105, 8, 1, 0, 0, 
-2, -1, -2, 8, 12, 1, 0, -2, 0, 0, 0, 8, 18, 0, 0, 0, 
-1, -1, 2, -14, -2, -2, 0, -1, 0, 0, 0, 24, 0, 0, 0, 0, 
-4, 0, -2, 20, -2, -2, -1, -2, 2, 0, 0, 50, 0, 0, 0, 0, 
-2, -2, -30, 7, 5, 2, -1, -3, 0, 0, 112, 6, 3, 0, 0, 1, 
2, 3, 47, -7, -9, -5, -1, 2, 0, 1, 276, 6, 10, 3, 0, 0, 
-6, -3, -8, -1, 1, -1, -1, -5, 4, 1, 8, 0, 0, 0, 0, 3, 
2, 1, 6, 10, 0, -1, -2, -2, 0, 0, 4, 12, 0, 0, 0, 0, 
-1, -5, -36, -37, -2, -1, -1, -1, 0, 3, 162, 171, 0, 0, 0, 0, 
-2, 2, 1, -38, -8, -1, -1, 0, 0, 0, 0, 180, 8, 0, 0, 0, 
0, 0, 6, 17, 5, 1, -1, -3, 0, 0, 4, 36, 3, 0, 0, 1, 
0, -5, -27, 2, 1, -2, -1, -1, 0, 3, 91, 0, 0, 0, 0, 0, 
0, 0, 26, 3, -13, -4, -2, 0, 0, 0, 84, 1, 21, 2, 0, 0, 
-1, -5, -5, 17, -4, -1, -1, 0, 0, 3, 3, 36, 2, 0, 0, 0, 
-1, 0, -18, -17, -17, -1, -1, -1, 0, 0, 40, 36, 36, 0, 0, 0, 
-2, 1, 36, 13, 16, 1, 0, -1, 0, 0, 162, 21, 32, 0, 0, 0, 
-2, -5, -24, -7, 2, -1, -2, 0, 0, 3, 72, 6, 0, 0, 0, 0, 
-2, -3, 3, 14, 0, -1, -3, -3, 0, 1, 1, 24, 0, 0, 1, 1, 
-2, -4, 12, -16, -6, -3, -1, -2, 0, 2, 18, 32, 4, 1, 0, 0, 
1, -2, -25, -32, -12, -1, 0, 0, 0, 0, 78, 128, 18, 0, 0, 0, 
-1, 5, 26, 3, 4, 1, -1, 1, 0, 3, 84, 1, 2, 0, 0, 0, 
-1, -1, -2, 31, 0, -1, -1, -3, 0, 0, 0, 120, 0, 0, 0, 1, 
-2, -5, -61, -31, -1, -1, -3, -2, 0, 3, 465, 120, 0, 0, 1, 0, 
0, 0, 56, 28, -3, -3, -3, -2, 0, 0, 392, 98, 1, 1, 1, 0, 
-2, -1, -16, -13, 12, 0, 0, 0, 0, 0, 32, 21, 18, 0, 0, 0, 
-3, -1, 0, -4, -5, -3, -1, -1, 1, 0, 0, 2, 3, 1, 0, 0, 
0, 5, 29, 8, 4, 0, -1, 1, 0, 3, 105, 8, 2, 0, 0, 0, 
0, 2, -16, -5, 4, -1, 0, -2, 0, 0, 32, 3, 2, 0, 0, 0, 
-2, -3, -12, 39, -7, -3, -4, -4, 0, 1, 18, 190, 6, 1, 2, 2, 
-1, -7, -11, -45, -25, -1, -2, -2, 0, 6, 15, 253, 78, 0, 0, 0, 
5, 4, 14, -5, 7, 3, 2, 4, 3, 2, 24, 3, 6, 1, 0, 2, 
-2, -3, -5, -3, -25, -4, -2, -1, 0, 1, 3, 1, 78, 2, 0, 0, 
-1, 4, 14, 13, 39, 4, 1, 0, 0, 2, 24, 21, 190, 2, 0, 0, 
-1, 3, -14, 24, 10, 0, -1, 0, 0, 1, 24, 72, 12, 0, 0, 0, 
-4, -11, -8, 11, -4, -4, -2, -4, 2, 15, 8, 15, 2, 2, 0, 2, 
1, 3, 18, -28, -8, 1, 1, 0, 0, 1, 40, 98, 8, 0, 0, 0, 
-1, -2, -4, 28, -5, -3, -1, 0, 0, 0, 2, 98, 3, 1, 0, 0, 
1, 1, 5, -20, -2, -2, -2, 1, 0, 0, 3, 50, 0, 0, 0, 0, 
2, 12, 20, 7, 3, -3, -3, 0, 0, 18, 50, 6, 1, 1, 1, 0, 
-4, -24, -55, 6, 2, -2, -3, -2, 2, 72, 378, 4, 0, 0, 1, 0, 
-3, -6, 14, 8, -14, -3, -2, -2, 1, 4, 24, 8, 24, 1, 0, 0, 
-1, -4, -30, -38, 4, 1, -1, -1, 0, 2, 112, 180, 2, 0, 0, 0, 
2, 18, 58, -6, -1, 1, 1, 2, 0, 40, 420, 4, 0, 0, 0, 0, 
2, 8, 6, 11, 2, 0, 0, 0, 0, 8, 4, 15, 0, 0, 0, 0, 
-1, 4, 20, -17, -7, -3, -1, -1, 0, 2, 50, 36, 6, 1, 0, 0, 
-5, -32, -62, -6, -2, -1, -2, -5, 3, 128, 480, 4, 0, 0, 0, 3, 
-3, -6, -2, 9, -2, -4, -1, -1, 1, 4, 0, 10, 0, 2, 0, 0, 
-2, -4, -24, 11, 7, 1, -1, -1, 0, 2, 72, 15, 6, 0, 0, 0, 
2, 7, 32, 2, 0, 2, 2, 3, 0, 6, 128, 0, 0, 0, 0, 1, 
0, 16, 33, 12, 1, -1, 0, 1, 0, 32, 136, 18, 0, 0, 0, 0, 
-1, -2, -8, -10, -2, -3, -2, -1, 0, 0, 8, 12, 0, 1, 0, 0, 
-4, -8, 10, 3, 2, -5, -3, -4, 2, 8, 12, 1, 0, 3, 1, 2, 
1, -8, -37, -11, -9, -1, -1, -2, 0, 8, 171, 15, 10, 0, 0, 0, 
-1, 8, 15, 8, -1, -1, 0, -1, 0, 8, 28, 8, 0, 0, 0, 0, 
-2, -3, -3, -4, -1, -1, -2, -2, 0, 1, 1, 2, 0, 0, 0, 0, 
-4, -15, -23, -8, -6, -4, -3, -2, 2, 28, 66, 8, 4, 2, 1, 0, 
0, 1, 26, -9, -4, -2, -1, 0, 0, 0, 84, 10, 2, 0, 0, 0, 
-1, -8, -37, 15, 1, -1, -1, -1, 0, 8, 171, 28, 0, 0, 0, 0, 
-2, 4, 28, 11, 0, -1, -3, -4, 0, 2, 98, 15, 0, 0, 1, 2, 
0, 15, 5, -1, -1, 1, -1, -1, 0, 28, 3, 0, 0, 0, 0, 0, 
-2, -14, -6, -40, -3, 0, -2, -2, 0, 24, 4, 200, 1, 0, 0, 0, 
-1, 2, 14, 14, 0, -5, 0, 1, 0, 0, 24, 24, 0, 3, 0, 0, 
-2, -13, -58, 22, 4, 2, 0, 1, 0, 21, 420, 60, 2, 0, 0, 0, 
0, 2, 17, -26, -1, -2, -1, -2, 0, 0, 36, 84, 0, 0, 0, 0, 
1, 10, 27, 28, -4, -1, 1, 0, 0, 12, 91, 98, 2, 0, 0, 0, 
-2, -8, -36, -1, -6, 0, -1, -1, 0, 8, 162, 0, 4, 0, 0, 0, 
0, -1, 6, -25, 6, 1, 0, -2, 0, 0, 4, 78, 4, 0, 0, 0, 
1, 5, 52, 2, -1, 0, 0, 0, 0, 3, 338, 0, 0, 0, 0, 0, 
-4, -14, -50, 3, -5, -4, -3, -4, 2, 24, 312, 1, 3, 2, 1, 2, 
1, 2, 0, -8, 2, -1, -2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 
