1, 5, 24, -14, -7, -1, -3, -3, 1, 25, 576, 196, 49, 1, 9, 9, 
3, -2, -4, -1, 3, -2, -2, 1, 9, 4, 16, 1, 9, 4, 4, 1, 
0, -6, -10, -4, -5, -5, -1, 1, 0, 36, 100, 16, 25, 25, 1, 1, 
-2, -2, 4, 2, 5, 0, -1, -1, 4, 4, 16, 4, 25, 0, 1, 1, 
-1, 0, -2, 21, -10, -3, -1, -1, 1, 0, 4, 441, 100, 9, 1, 1, 
-3, -1, -2, 8, 6, 1, -1, -2, 9, 1, 4, 64, 36, 1, 1, 4, 
-1, 0, -7, -11, 5, 1, 1, 1, 1, 0, 49, 121, 25, 1, 1, 1, 
1, 1, 1, -6, -14, -6, -1, -1, 1, 1, 1, 36, 196, 36, 1, 1, 
-4, -2, 16, -5, 14, 0, -1, -3, 16, 4, 256, 25, 196, 0, 1, 9, 
-3, 1, 6, 14, 1, -5, -2, -1, 9, 1, 36, 196, 1, 25, 4, 1, 
0, -2, -14, -15, 5, 1, 0, 0, 0, 4, 196, 225, 25, 1, 0, 0, 
-1, 0, -2, 9, -1, -3, -1, 0, 1, 0, 4, 81, 1, 9, 1, 0, 
-2, -1, -14, -6, -2, -1, -1, 0, 4, 1, 196, 36, 4, 1, 1, 0, 
-2, -3, 2, -4, -3, 0, -1, -2, 4, 9, 4, 16, 9, 0, 1, 4, 
-3, 0, 1, -4, -1, -2, -2, -1, 9, 0, 1, 16, 1, 4, 4, 1, 
-1, -2, 14, 43, -6, -4, -2, -2, 1, 4, 196, 1849, 36, 16, 4, 4, 
-3, -5, -21, -39, -7, 0, 1, 0, 9, 25, 441, 1521, 49, 0, 1, 0, 
-1, -3, 8, -11, -2, -1, 0, -1, 1, 9, 64, 121, 4, 1, 0, 1, 
-3, -3, -13, 0, 2, 6, 1, 0, 9, 9, 169, 0, 4, 36, 1, 0, 
-2, -1, 9, -7, 5, 0, 0, -3, 4, 1, 81, 49, 25, 0, 0, 9, 
