-2, -2, -1, 0, 22, -1, -2, -2, 4, 4, 1, 0, 484, 1, 4, 4, 
-1, -1, -5, -12, -20, 6, -2, 1, 1, 1, 25, 144, 400, 36, 4, 1, 
1, 0, 1, 16, 26, -6, -2, -2, 1, 0, 1, 256, 676, 36, 4, 4, 
-1, -1, 0, -3, -10, 2, 1, -1, 1, 1, 0, 9, 100, 4, 1, 1, 
-2, -3, -4, 4, 7, -1, -4, -2, 4, 9, 16, 16, 49, 1, 16, 4, 
-3, -2, -1, -6, -13, 7, 4, -2, 9, 4, 1, 36, 169, 49, 16, 4, 
-1, -3, -1, -6, 3, 0, 0, 0, 1, 9, 1, 36, 9, 0, 0, 0, 
0, -2, -1, -3, -30, -24, -2, -5, 0, 4, 1, 9, 900, 576, 4, 25, 
-2, 1, 0, 5, 11, -5, -6, -2, 4, 1, 0, 25, 121, 25, 36, 4, 
-1, -1, -2, -2, -4, 4, 0, 1, 1, 1, 4, 4, 16, 16, 0, 1, 
-3, -1, -2, -1, 8, -3, -3, -3, 9, 1, 4, 1, 64, 9, 9, 9, 
-1, 1, -2, -3, 3, 1, -2, 0, 1, 1, 4, 9, 9, 1, 4, 0, 
-1, -2, -1, -3, -12, -2, 0, -1, 1, 4, 1, 9, 144, 4, 0, 1, 
-1, -2, -1, 1, 8, -4, -3, -4, 1, 4, 1, 1, 64, 16, 9, 16, 
-1, 0, -2, -3, -1, 6, -6, -2, 1, 0, 4, 9, 1, 36, 36, 4, 
0, 1, 0, -2, 2, 4, -2, 0, 0, 1, 0, 4, 4, 16, 4, 0, 
-1, -2, -3, -3, -9, -7, -4, -2, 1, 4, 9, 9, 81, 49, 16, 4, 
-3, -2, -2, -3, 15, 21, 5, 0, 9, 4, 4, 9, 225, 441, 25, 0, 
0, 0, 0, 0, -22, -30, 2, 1, 0, 0, 0, 0, 484, 900, 4, 1, 
-1, -3, -2, -2, -9, 1, -3, -1, 1, 9, 4, 4, 81, 1, 9, 1, 
-2, -1, -1, 2, 18, 10, 2, -1, 4, 1, 1, 4, 324, 100, 4, 1, 
