-4, -2, -17, 5, 0, -3, -2, -1, 2, 0, 36, 3, 0, 1, 0, 0, 
-7, -3, 5, -27, 3, 2, -4, -4, 6, 1, 3, 91, 1, 0, 2, 2, 
3, -2, 6, 3, 6, 0, 1, 0, 1, 0, 4, 1, 4, 0, 0, 0, 
-2, -5, -51, 13, -6, -2, 0, -1, 0, 3, 325, 21, 4, 0, 0, 0, 
-3, -1, 14, 1, -1, -3, -1, -2, 1, 0, 24, 0, 0, 1, 0, 0, 
0, 4, 26, 2, -3, 0, 0, 1, 0, 2, 84, 0, 1, 0, 0, 0, 
0, 0, 8, -17, 2, 0, -1, -1, 0, 0, 8, 36, 0, 0, 0, 0, 
-4, -8, -44, 4, -4, -2, -3, -1, 2, 8, 242, 2, 2, 0, 1, 0, 
-3, 1, 27, -1, 0, 1, -1, -1, 1, 0, 91, 0, 0, 0, 0, 0, 
1, 2, 4, -6, -3, -2, 0, -2, 0, 0, 2, 4, 1, 0, 0, 0, 
-1, -2, -21, 8, -3, -4, 0, 0, 0, 0, 55, 8, 1, 2, 0, 0, 
-1, 2, 26, -5, -1, 2, -1, -2, 0, 0, 84, 3, 0, 0, 0, 0, 
0, -3, -25, 9, 1, -1, -1, -2, 0, 1, 78, 10, 0, 0, 0, 0, 
-2, 1, 24, -22, -3, -2, 0, -2, 0, 0, 72, 60, 1, 0, 0, 0, 
0, -2, -8, -4, -1, -3, 0, -2, 0, 0, 8, 2, 0, 1, 0, 0, 
0, -3, -16, 9, 1, -1, -2, 1, 0, 1, 32, 10, 0, 0, 0, 0, 
-3, -3, -4, -4, -2, -1, -2, -2, 1, 1, 2, 2, 0, 0, 0, 0, 
-3, -3, -28, 4, -1, 1, -1, -1, 1, 1, 98, 2, 0, 0, 0, 0, 
-1, 0, 28, 2, -1, -1, -3, -2, 0, 0, 98, 0, 0, 0, 1, 0, 
0, -2, -5, -25, -3, -1, 0, 0, 0, 0, 3, 78, 1, 0, 0, 0, 
-1, -2, -2, -12, 0, -1, -2, -3, 0, 0, 0, 18, 0, 0, 0, 1, 
1, -1, -14, 5, -4, -3, -2, -1, 0, 0, 24, 3, 2, 1, 0, 0, 
-2, 0, 14, -3, 0, -2, -1, -1, 0, 0, 24, 1, 0, 0, 0, 0, 
-2, -4, -1, 8, -1, -1, -2, -2, 0, 2, 0, 8, 0, 0, 0, 0, 
-3, -4, -11, -7, -1, -2, -2, 0, 1, 2, 15, 6, 0, 0, 0, 0, 
-2, 2, 20, 8, -1, 0, -1, -2, 0, 0, 50, 8, 0, 0, 0, 0, 
-1, 0, -11, -5, 2, 0, -1, 0, 0, 0, 15, 3, 0, 0, 0, 0, 
0, 1, 9, -6, -5, -3, 1, -1, 0, 0, 10, 4, 3, 1, 0, 0, 
-3, -3, -15, 7, 0, 0, 2, 0, 1, 1, 28, 6, 0, 0, 0, 0, 
-2, -1, 8, -20, -3, -2, -1, -2, 0, 0, 8, 50, 1, 0, 0, 0, 
