13, 19, 1, 29, 17, -1, 3, 11, 169, 361, 1, 841, 289, 1, 9, 121, 
-7, 3, 0, -1, -13, 3, 0, -7, 49, 9, 0, 1, 169, 9, 0, 49, 
-11, -17, -1, 9, 6, -1, -4, -8, 121, 289, 1, 81, 36, 1, 16, 64, 
1, 0, 1, -1, -2, -12, 0, 2, 1, 0, 1, 1, 4, 144, 0, 4, 
-1, 6, 2, 12, -5, 2, 0, -3, 1, 36, 4, 144, 25, 4, 0, 9, 
3, -3, -6, -24, 6, 2, 1, 4, 9, 9, 36, 576, 36, 4, 1, 16, 
0, -7, -3, -11, -4, -1, -1, 2, 0, 49, 9, 121, 16, 1, 1, 4, 
-4, 0, 1, 15, 4, -1, -1, -5, 16, 0, 1, 225, 16, 1, 1, 25, 
-2, 0, -1, -1, -5, 0, 0, -3, 4, 0, 1, 1, 25, 0, 0, 9, 
-1, -4, -9, -27, 6, -2, -1, -1, 1, 16, 81, 729, 36, 4, 1, 1, 
-2, 5, 4, -14, 0, -5, -1, 1, 4, 25, 16, 196, 0, 25, 1, 1, 
-7, -6, 1, 55, 13, -3, -1, -3, 49, 36, 1, 3025, 169, 9, 1, 9, 
-1, -4, 1, 1, 9, 3, 1, 0, 1, 16, 1, 1, 81, 9, 1, 0, 
3, 7, -1, -16, -17, -4, 0, 3, 9, 49, 1, 256, 289, 16, 0, 9, 
-4, -3, -7, -18, -4, 0, -1, -4, 16, 9, 49, 324, 16, 0, 1, 16, 
-3, -6, 1, 18, 2, 0, 0, -4, 9, 36, 1, 324, 4, 0, 0, 16, 
-1, 1, -3, -18, -19, 7, -1, -3, 1, 1, 9, 324, 361, 49, 1, 9, 
3, 9, -3, 5, 12, -12, -2, -2, 9, 81, 9, 25, 144, 144, 4, 4, 
-5, -4, -2, -5, -7, 0, 0, -1, 25, 16, 4, 25, 49, 0, 0, 1, 
-6, -15, -5, 13, 16, -4, -5, -3, 36, 225, 25, 169, 256, 16, 25, 9, 
-1, 5, -2, 2, 1, -3, -1, -3, 1, 25, 4, 4, 1, 9, 1, 9, 
-1, -3, -2, -2, -6, 3, -1, -1, 1, 9, 4, 4, 36, 9, 1, 1, 
0, -1, 1, 14, -9, -1, -2, -2, 0, 1, 1, 196, 81, 1, 4, 4, 
0, 2, 2, -17, -24, 0, 1, 1, 0, 4, 4, 289, 576, 0, 1, 1, 
-2, -1, -2, 1, -8, -6, -1, -1, 4, 1, 4, 1, 64, 36, 1, 1, 
-1, -2, -1, -5, 13, 0, -2, 0, 1, 4, 1, 25, 169, 0, 4, 0, 
0, 0, -1, 5, -2, -2, -1, -2, 0, 0, 1, 25, 4, 4, 1, 4, 
-4, -2, -1, -4, 22, 0, -3, -3, 16, 4, 1, 16, 484, 0, 9, 9, 
1, 1, -1, -11, -36, 0, -2, -1, 1, 1, 1, 121, 1296, 0, 4, 1, 
-1, -2, -3, -8, -11, 1, 0, 0, 1, 4, 9, 64, 121, 1, 0, 0, 
-1, -1, -2, 11, 1, 0, -1, -1, 1, 1, 4, 121, 1, 0, 1, 1, 
-2, -1, 3, 3, 10, 0, -1, -2, 4, 1, 9, 9, 100, 0, 1, 4, 
-1, 0, 1, 22, -1, -2, 0, 0, 1, 0, 1, 484, 1, 4, 0, 0, 
-3, -4, -11, -32, -8, 0, -2, 0, 9, 16, 121, 1024, 64, 0, 4, 0, 
0, -2, 5, 2, 1, -2, -1, -1, 0, 4, 25, 4, 1, 4, 1, 1, 
-2, -4, -15, -26, 8, -3, -1, 0, 4, 16, 225, 676, 64, 9, 1, 0, 
-2, -2, 1, 2, -12, -15, -2, -1, 4, 4, 1, 4, 144, 225, 4, 1, 
0, 0, 6, 17, -7, 33, 4, 2, 0, 0, 36, 289, 49, 1089, 16, 4, 
0, -1, 0, -4, -7, -16, -1, -2, 0, 1, 0, 16, 49, 256, 1, 4, 
0, -1, 1, 9, 5, 0, -2, -1, 0, 1, 1, 81, 25, 0, 4, 1, 
-2, 0, -1, 8, 0, -11, -4, -4, 4, 0, 1, 64, 0, 121, 16, 16, 
